TIME,TIME_NUM_FORMAT,DO
7/14/2016 22:00,42565.91667,5.61
7/14/2016 22:10,42565.92361,5.47
7/14/2016 22:20,42565.93056,5.7
7/14/2016 22:30,42565.9375,5.63
7/14/2016 22:40,42565.94444,5.26
7/14/2016 22:50,42565.95139,5.52
7/14/2016 23:00,42565.95833,5.38
7/14/2016 23:10,42565.96528,5.24
7/14/2016 23:20,42565.97222,4.67
7/14/2016 23:30,42565.97917,4.48
7/14/2016 23:40,42565.98611,4.17
7/14/2016 23:50,42565.99306,4.6
7/15/2016 0:00,42566,5.01
7/15/2016 0:10,42566.00694,4.69
7/15/2016 0:20,42566.01389,4.6
7/15/2016 0:30,42566.02083,4.66
7/15/2016 0:40,42566.02778,4.42
7/15/2016 0:50,42566.03472,4.3
7/15/2016 1:00,42566.04167,4.15
7/15/2016 1:10,42566.04861,4.08
7/15/2016 1:20,42566.05556,4.14
7/15/2016 1:30,42566.0625,4.27
7/15/2016 1:40,42566.06944,3.95
7/15/2016 1:50,42566.07639,3.95
7/15/2016 2:00,42566.08333,3.46
7/15/2016 2:10,42566.09028,3.61
7/15/2016 2:20,42566.09722,3.11
7/15/2016 2:30,42566.10417,2.59
7/15/2016 2:40,42566.11111,2.23
7/15/2016 2:50,42566.11806,1.94
7/15/2016 3:00,42566.125,2.37
7/15/2016 3:10,42566.13194,2.76
7/15/2016 3:20,42566.13889,3.1
7/15/2016 3:30,42566.14583,3.13
7/15/2016 3:40,42566.15278,3.2
7/15/2016 3:50,42566.15972,3.34
7/15/2016 4:00,42566.16667,3.5
7/15/2016 4:10,42566.17361,3.25
7/15/2016 4:20,42566.18056,3.04
7/15/2016 4:30,42566.1875,3.37
7/15/2016 4:40,42566.19444,4.27
7/15/2016 4:50,42566.20139,3.11
7/15/2016 5:00,42566.20833,3.1
7/15/2016 5:10,42566.21528,3.31
7/15/2016 5:20,42566.22222,3.35
7/15/2016 5:30,42566.22917,2.97
7/15/2016 5:40,42566.23611,3.41
7/15/2016 5:50,42566.24306,3.17
7/15/2016 6:00,42566.25,3.2
7/15/2016 6:10,42566.25694,3.34
7/15/2016 6:20,42566.26389,3.08
7/15/2016 6:30,42566.27083,3.05
7/15/2016 6:40,42566.27778,3.07
7/15/2016 6:50,42566.28472,2.36
7/15/2016 7:00,42566.29167,3.08
7/15/2016 7:10,42566.29861,3.03
7/15/2016 7:20,42566.30556,2.7
7/15/2016 7:30,42566.3125,3.15
7/15/2016 7:40,42566.31944,3.13
7/15/2016 7:50,42566.32639,3.12
7/15/2016 8:00,42566.33333,2.78
7/15/2016 8:10,42566.34028,2.8
7/15/2016 8:20,42566.34722,2.82
7/15/2016 8:30,42566.35417,2.83
7/15/2016 8:40,42566.36111,2.93
7/15/2016 8:50,42566.36806,2.76
7/15/2016 9:00,42566.375,1.13
7/15/2016 9:10,42566.38194,0.76
7/15/2016 9:20,42566.38889,1.12
7/15/2016 9:30,42566.39583,1.14
7/15/2016 9:40,42566.40278,0.83
7/15/2016 9:50,42566.40972,1.03
7/15/2016 10:00,42566.41667,0.95
7/15/2016 10:10,42566.42361,0.87
7/15/2016 10:20,42566.43056,0.99
7/15/2016 10:30,42566.4375,0.96
7/15/2016 10:40,42566.44444,0.87
7/15/2016 10:50,42566.45139,0.98
7/15/2016 11:00,42566.45833,1.2
7/15/2016 11:10,42566.46528,1.38
7/15/2016 11:20,42566.47222,1.16
7/15/2016 11:30,42566.47917,0.88
7/15/2016 11:40,42566.48611,0.63
7/15/2016 11:50,42566.49306,0.91
7/15/2016 12:00,42566.5,0.93
7/15/2016 12:10,42566.50694,0.97
7/15/2016 12:20,42566.51389,1.21
7/15/2016 12:30,42566.52083,1.48
7/15/2016 12:40,42566.52778,1.15
7/15/2016 12:50,42566.53472,1.16
7/15/2016 13:00,42566.54167,0.98
7/15/2016 13:10,42566.54861,1.06
7/15/2016 13:20,42566.55556,1.71
7/15/2016 13:30,42566.5625,1.16
7/15/2016 13:40,42566.56944,1.5
7/15/2016 13:50,42566.57639,1.76
7/15/2016 14:00,42566.58333,1.46
7/15/2016 14:10,42566.59028,1.4
7/15/2016 14:20,42566.59722,1.84
7/15/2016 14:30,42566.60417,1.96
7/15/2016 14:40,42566.61111,1.79
7/15/2016 14:50,42566.61806,1.82
7/15/2016 15:00,42566.625,1.84
7/15/2016 15:10,42566.63194,2.83
7/15/2016 15:20,42566.63889,2.34
7/15/2016 15:30,42566.64583,5.21
7/15/2016 15:40,42566.65278,5.41
7/15/2016 15:50,42566.65972,5.36
7/15/2016 16:00,42566.66667,5.99
7/15/2016 16:10,42566.67361,5.68
7/15/2016 16:20,42566.68056,5.21
7/15/2016 16:30,42566.6875,5.46
7/15/2016 16:40,42566.69444,5.41
7/15/2016 16:50,42566.70139,4.41
7/15/2016 17:00,42566.70833,5.74
7/15/2016 17:10,42566.71528,4.26
7/15/2016 17:20,42566.72222,4.64
7/15/2016 17:30,42566.72917,3.07
7/15/2016 17:40,42566.73611,2.96
7/15/2016 17:50,42566.74306,4.34
7/15/2016 18:00,42566.75,4.14
7/15/2016 18:10,42566.75694,5.08
7/15/2016 18:20,42566.76389,4.71
7/15/2016 18:30,42566.77083,5.86
7/15/2016 18:40,42566.77778,6.76
7/15/2016 18:50,42566.78472,6.88
7/15/2016 19:00,42566.79167,7.26
7/15/2016 19:10,42566.79861,6.84
7/15/2016 19:20,42566.80556,6.47
7/15/2016 19:30,42566.8125,5.98
7/15/2016 19:40,42566.81944,5.99
7/15/2016 19:50,42566.82639,6.41
7/15/2016 20:00,42566.83333,6.59
7/15/2016 20:10,42566.84028,5.55
7/15/2016 20:20,42566.84722,4.49
7/15/2016 20:30,42566.85417,6.61
7/15/2016 20:40,42566.86111,5.97
7/15/2016 20:50,42566.86806,6.99
7/15/2016 21:00,42566.875,6.75
7/15/2016 21:10,42566.88194,7.03
7/15/2016 21:20,42566.88889,7.04
7/15/2016 21:30,42566.89583,6.58
7/15/2016 21:40,42566.90278,6.3
7/15/2016 21:50,42566.90972,6.39
7/15/2016 22:00,42566.91667,6.47
7/15/2016 22:10,42566.92361,6.1
7/15/2016 22:20,42566.93056,5.84
7/15/2016 22:30,42566.9375,5.12
7/15/2016 22:40,42566.94444,2.87
7/15/2016 22:50,42566.95139,3.75
7/15/2016 23:00,42566.95833,3.62
7/15/2016 23:10,42566.96528,4.67
7/15/2016 23:20,42566.97222,5.54
7/15/2016 23:30,42566.97917,5.93
7/15/2016 23:40,42566.98611,4.12
7/15/2016 23:50,42566.99306,3.61
7/16/2016 0:00,42567,4.84
7/16/2016 0:10,42567.00694,5.23
7/16/2016 0:20,42567.01389,3.77
7/16/2016 0:30,42567.02083,3.83
7/16/2016 0:40,42567.02778,3.9
7/16/2016 0:50,42567.03472,3.39
7/16/2016 1:00,42567.04167,3.35
7/16/2016 1:10,42567.04861,3.38
7/16/2016 1:20,42567.05556,3.04
7/16/2016 1:30,42567.0625,3.2
7/16/2016 1:40,42567.06944,3.11
7/16/2016 1:50,42567.07639,3.41
7/16/2016 2:00,42567.08333,3.4
7/16/2016 2:10,42567.09028,3.09
7/16/2016 2:20,42567.09722,3.23
7/16/2016 2:30,42567.10417,3.11
7/16/2016 2:40,42567.11111,2.94
7/16/2016 2:50,42567.11806,2.88
7/16/2016 3:00,42567.125,3.06
7/16/2016 3:10,42567.13194,2.33
7/16/2016 3:20,42567.13889,2.46
7/16/2016 3:30,42567.14583,2.16
7/16/2016 3:40,42567.15278,2.16
7/16/2016 3:50,42567.15972,1.74
7/16/2016 4:00,42567.16667,1.51
7/16/2016 4:10,42567.17361,1.08
7/16/2016 4:20,42567.18056,0.63
7/16/2016 4:30,42567.1875,2.31
7/16/2016 4:40,42567.19444,2.42
7/16/2016 4:50,42567.20139,2.56
7/16/2016 5:00,42567.20833,3.13
7/16/2016 5:10,42567.21528,3.2
7/16/2016 5:20,42567.22222,3.95
7/16/2016 5:30,42567.22917,3.93
7/16/2016 5:40,42567.23611,3.48
7/16/2016 5:50,42567.24306,3.23
7/16/2016 6:00,42567.25,3.23
7/16/2016 6:10,42567.25694,2.77
7/16/2016 6:20,42567.26389,3.29
7/16/2016 6:30,42567.27083,3.39
7/16/2016 6:40,42567.27778,3.27
7/16/2016 6:50,42567.28472,2.88
7/16/2016 7:00,42567.29167,2.92
7/16/2016 7:10,42567.29861,2.6
7/16/2016 7:20,42567.30556,1.83
7/16/2016 7:30,42567.3125,1.75
7/16/2016 7:40,42567.31944,2.05
7/16/2016 7:50,42567.32639,1.95
7/16/2016 8:00,42567.33333,2.3
7/16/2016 8:10,42567.34028,1.84
7/16/2016 8:20,42567.34722,2.65
7/16/2016 8:30,42567.35417,2.39
7/16/2016 8:40,42567.36111,2.54
7/16/2016 8:50,42567.36806,2.09
7/16/2016 9:00,42567.375,2.24
7/16/2016 9:10,42567.38194,2.47
7/16/2016 9:20,42567.38889,2.51
7/16/2016 9:30,42567.39583,2.66
7/16/2016 9:40,42567.40278,2.75
7/16/2016 9:50,42567.40972,2.07
7/16/2016 10:00,42567.41667,1.85
