TIME,TIME_NUM_FORMAT,DO
7/15/2016 16:30:00,42566.68750,9.26
7/15/2016 16:40:00,42566.69444,9.46
7/15/2016 16:50:00,42566.70139,9.07
7/15/2016 17:00:00,42566.70833,9.02
7/15/2016 17:10:00,42566.71528,8.67
7/15/2016 17:20:00,42566.72222,9.7
7/15/2016 17:30:00,42566.72917,9.34
7/15/2016 17:40:00,42566.73611,9.82
7/15/2016 17:50:00,42566.74306,7.28
7/15/2016 18:00:00,42566.75000,8.1
7/15/2016 18:10:00,42566.75694,9.23
7/15/2016 18:20:00,42566.76389,9.07
7/15/2016 18:30:00,42566.77083,9.26
7/15/2016 18:40:00,42566.77778,9.26
7/15/2016 18:50:00,42566.78472,9.42
7/15/2016 19:00:00,42566.79167,9.1
7/15/2016 19:10:00,42566.79861,8.82
7/15/2016 19:20:00,42566.80556,9.86
7/15/2016 19:30:00,42566.81250,8.43
7/15/2016 19:40:00,42566.81944,9.42
7/15/2016 19:50:00,42566.82639,9.45
7/15/2016 20:00:00,42566.83333,7.57
7/15/2016 20:10:00,42566.84028,9.82
7/15/2016 20:20:00,42566.84722,9.8
7/15/2016 20:30:00,42566.85417,9.81
7/15/2016 20:40:00,42566.86111,5.92
7/15/2016 20:50:00,42566.86806,7.76
7/15/2016 21:00:00,42566.87500,8.84
7/15/2016 21:10:00,42566.88194,7.72
7/15/2016 21:20:00,42566.88889,7.67
7/15/2016 21:30:00,42566.89583,9.53
7/15/2016 21:40:00,42566.90278,9.61
7/15/2016 21:50:00,42566.90972,8.8
7/15/2016 22:00:00,42566.91667,8.68
7/15/2016 22:10:00,42566.92361,8.23
7/15/2016 22:20:00,42566.93056,8.69
7/15/2016 22:30:00,42566.93750,7.6
7/15/2016 22:40:00,42566.94444,7.89
7/15/2016 22:50:00,42566.95139,7.11
7/15/2016 23:00:00,42566.95833,7.72
7/15/2016 23:10:00,42566.96528,8.45
7/15/2016 23:20:00,42566.97222,8.22
7/15/2016 23:30:00,42566.97917,8.35
